layover_id,agency_id,service_id,start_time,end_time,location_id,block_id,start_shift_id,end_shift_id
0XBPQuy35g_3703_767_770,41,3,12:47:00,12:50:00,170307,3_3703,3747,3747
0XBPQuy35g_3703_802_805,41,3,13:22:00,13:25:00,171789,3_3703,3747,3747
0XBPQuy35g_3703_837_840,41,3,13:57:00,14:00:00,170307,3_3703,3747,3723
0XBPQuy35g_3703_872_875,41,3,14:32:00,14:35:00,171789,3_3703,3723,3723
0XBPQuy35g_3703_907_910,41,3,15:07:00,15:10:00,170307,3_3703,3723,3723
0XBPQuy35g_3703_942_945,41,3,15:42:00,15:45:00,171789,3_3703,3723,3723
0XBPQuy35g_3703_977_980,41,3,16:17:00,16:20:00,170307,3_3703,3723,3723
0XBPQuy35g_3704_1067_1110,41,3,17:47:00,18:30:00,172493,3_3704,3706,3757
0XBPQuy35g_3704_1172_1190,41,3,19:32:00,19:50:00,056531,3_3704,3757,3757
0XBPQuy35g_3704_1252_1290,41,3,20:52:00,21:30:00,172493,3_3704,3757,3770
0XBPQuy35g_3704_1347_1370,41,3,22:27:00,22:50:00,056531,3_3704,3770,3770
0XBPQuy35g_3704_432_470,41,3,07:12:00,07:50:00,056531,3_3704,3704,3704
0XBPQuy35g_3704_522_570,41,3,08:42:00,09:30:00,172493,3_3704,3704,3704
0XBPQuy35g_3704_632_650,41,3,10:32:00,10:50:00,056531,3_3704,3750,3750
0XBPQuy35g_3704_722_750,41,3,12:02:00,12:30:00,172493,3_3704,3750,3750
0XBPQuy35g_3704_817_830,41,3,13:37:00,13:50:00,056531,3_3704,3750,3750
0XBPQuy35g_3704_892_930,41,3,14:52:00,15:30:00,172493,3_3704,3750,3706
0XBPQuy35g_3704_987_1010,41,3,16:27:00,16:50:00,056531,3_3704,3706,3706
0XBPQuy35g_3705_1057_1065,41,3,17:37:00,17:45:00,176673,3_3705,3714,3714
0XBPQuy35g_3705_1102_1140,41,3,18:22:00,19:00:00,172483,3_3705,3714,3756
0XBPQuy35g_3705_1177_1185,41,3,19:37:00,19:45:00,176673,3_3705,3756,3756
0XBPQuy35g_3705_1217_1220,41,3,20:17:00,20:20:00,172483,3_3705,3756,3756
0XBPQuy35g_3705_427_435,41,3,07:07:00,07:15:00,172483,3_3705,3705,3705
0XBPQuy35g_3705_472_480,41,3,07:52:00,08:00:00,176673,3_3705,3705,3705
0XBPQuy35g_3705_517_540,41,3,08:37:00,09:00:00,172483,3_3705,3705,3705
0XBPQuy35g_3705_577_585,41,3,09:37:00,09:45:00,176673,3_3705,3705,3705
0XBPQuy35g_3705_622_660,41,3,10:22:00,11:00:00,172483,3_3705,3705,3754
0XBPQuy35g_3705_697_705,41,3,11:37:00,11:45:00,176673,3_3705,3754,3754
0XBPQuy35g_3705_742_780,41,3,12:22:00,13:00:00,172483,3_3705,3754,3754
0XBPQuy35g_3705_817_825,41,3,13:37:00,13:45:00,176673,3_3705,3754,3754
0XBPQuy35g_3705_862_900,41,3,14:22:00,15:00:00,172483,3_3705,3754,3730
0XBPQuy35g_3705_937_945,41,3,15:37:00,15:45:00,176673,3_3705,3730,3730
0XBPQuy35g_3705_982_1020,41,3,16:22:00,17:00:00,172483,3_3705,3730,3714
0XBPQuy35g_3706_1007_1020,41,3,16:47:00,17:00:00,172493,3_3706,3732,3732
0XBPQuy35g_3706_1067_1080,41,3,17:47:00,18:00:00,172493,3_3706,3732,3732
0XBPQuy35g_3706_427_450,41,3,07:07:00,07:30:00,172493,3_3706,3706,3706
0XBPQuy35g_3706_492_495,41,3,08:12:00,08:15:00,172493,3_3706,3706,3706
0XBPQuy35g_3706_537_540,41,3,08:57:00,09:00:00,172493,3_3706,3706,3706
0XBPQuy35g_3706_582_600,41,3,09:42:00,10:00:00,172493,3_3706,3706,3706
0XBPQuy35g_3706_642_660,41,3,10:42:00,11:00:00,172493,3_3706,3706,3753
0XBPQuy35g_3706_707_720,41,3,11:47:00,12:00:00,172493,3_3706,3753,3753
0XBPQuy35g_3706_767_780,41,3,12:47:00,13:00:00,172493,3_3706,3753,3753
0XBPQuy35g_3706_827_840,41,3,13:47:00,14:00:00,172493,3_3706,3753,3753
0XBPQuy35g_3706_887_900,41,3,14:47:00,15:00:00,172493,3_3706,3753,3753
0XBPQuy35g_3706_947_960,41,3,15:47:00,16:00:00,172493,3_3706,3753,3732
0XBPQuy35g_3707_1047_1050,41,3,17:27:00,17:30:00,172601,3_3707,3735,3735
0XBPQuy35g_3707_1097_1100,41,3,18:17:00,18:20:00,170821,3_3707,3735,3735
0XBPQuy35g_3707_1147_1150,41,3,19:07:00,19:10:00,172601,3_3707,3735,3735
0XBPQuy35g_3707_1180_1185,41,3,19:40:00,19:45:00,172628,3_3707,3735,3735
0XBPQuy35g_3707_425_450,41,3,07:05:00,07:30:00,172601,3_3707,3707,3707
0XBPQuy35g_3707_497_500,41,3,08:17:00,08:20:00,170821,3_3707,3707,3707
0XBPQuy35g_3707_547_550,41,3,09:07:00,09:10:00,172601,3_3707,3707,3707
0XBPQuy35g_3707_597_600,41,3,09:57:00,10:00:00,170821,3_3707,3707,3707
0XBPQuy35g_3707_647_650,41,3,10:47:00,10:50:00,172601,3_3707,3707,3707
0XBPQuy35g_3707_697_700,41,3,11:37:00,11:40:00,170821,3_3707,3707,3705
0XBPQuy35g_3707_747_750,41,3,12:27:00,12:30:00,172601,3_3707,3705,3705
0XBPQuy35g_3707_797_800,41,3,13:17:00,13:20:00,170821,3_3707,3705,3707
0XBPQuy35g_3707_847_850,41,3,14:07:00,14:10:00,172601,3_3707,3707,3707
0XBPQuy35g_3707_897_900,41,3,14:57:00,15:00:00,170821,3_3707,3732,3732
0XBPQuy35g_3707_947_950,41,3,15:47:00,15:50:00,172601,3_3707,3735,3735
0XBPQuy35g_3707_997_1000,41,3,16:37:00,16:40:00,170821,3_3707,3735,3735
0XBPQuy35g_3708_1007_1010,41,3,16:47:00,16:50:00,171923,3_3708,3731,3731
0XBPQuy35g_3708_1107_1110,41,3,18:27:00,18:30:00,171923,3_3708,3731,3731
0XBPQuy35g_3708_467_470,41,3,07:47:00,07:50:00,171923,3_3708,3708,3708
0XBPQuy35g_3708_547_710,41,3,09:07:00,11:50:00,171923,3_3708,3708,3751
0XBPQuy35g_3708_807_810,41,3,13:27:00,13:30:00,171923,3_3708,3751,3751
0XBPQuy35g_3708_907_910,41,3,15:07:00,15:10:00,171923,3_3708,3751,3731
0XBPQuy35g_3709_1027_1050,41,3,17:07:00,17:30:00,170271,3_3709,3713,3759
0XBPQuy35g_3709_1087_1110,41,3,18:07:00,18:30:00,171207,3_3709,3759,3759
0XBPQuy35g_3709_1147_1170,41,3,19:07:00,19:30:00,170271,3_3709,3759,3759
0XBPQuy35g_3709_1207_1260,41,3,20:07:00,21:00:00,171207,3_3709,3759,3759
0XBPQuy35g_3709_467_480,41,3,07:47:00,08:00:00,170271,3_3709,3709,3709
0XBPQuy35g_3709_517_520,41,3,08:37:00,08:40:00,171207,3_3709,3709,3709
0XBPQuy35g_3709_557_570,41,3,09:17:00,09:30:00,170271,3_3709,3709,3709
0XBPQuy35g_3709_607_630,41,3,10:07:00,10:30:00,171207,3_3709,3709,3709
0XBPQuy35g_3709_667_690,41,3,11:07:00,11:30:00,170271,3_3709,3709,3759
0XBPQuy35g_3709_727_750,41,3,12:07:00,12:30:00,171207,3_3709,3759,3759
0XBPQuy35g_3709_787_810,41,3,13:07:00,13:30:00,170271,3_3709,3759,3759
0XBPQuy35g_3709_847_870,41,3,14:07:00,14:30:00,171207,3_3709,3759,3759
0XBPQuy35g_3709_907_930,41,3,15:07:00,15:30:00,170271,3_3709,3759,3713
0XBPQuy35g_3709_967_990,41,3,16:07:00,16:30:00,171207,3_3709,3713,3713
0XBPQuy35g_3710_1012_1015,41,3,16:52:00,16:55:00,171335,3_3710,3716,3716
0XBPQuy35g_3710_1052_1055,41,3,17:32:00,17:35:00,171496,3_3710,3716,3716
0XBPQuy35g_3710_1092_1095,41,3,18:12:00,18:15:00,171335,3_3710,3716,3716
0XBPQuy35g_3710_1132_1135,41,3,18:52:00,18:55:00,171496,3_3710,3716,3716
0XBPQuy35g_3710_447_450,41,3,07:27:00,07:30:00,171335,3_3710,3710,3710
0XBPQuy35g_3710_487_495,41,3,08:07:00,08:15:00,171496,3_3710,3710,3710
0XBPQuy35g_3710_532_535,41,3,08:52:00,08:55:00,171335,3_3710,3710,3710
0XBPQuy35g_3710_572_575,41,3,09:32:00,09:35:00,171496,3_3710,3710,3710
0XBPQuy35g_3710_612_615,41,3,10:12:00,10:15:00,171335,3_3710,3710,3710
0XBPQuy35g_3710_652_655,41,3,10:52:00,10:55:00,171496,3_3710,3738,3738
0XBPQuy35g_3710_692_695,41,3,11:32:00,11:35:00,171335,3_3710,3738,3738
0XBPQuy35g_3710_732_735,41,3,12:12:00,12:15:00,171496,3_3710,3738,3738
0XBPQuy35g_3710_772_775,41,3,12:52:00,12:55:00,171335,3_3710,3738,3738
0XBPQuy35g_3710_812_815,41,3,13:32:00,13:35:00,171496,3_3710,3768,3768
0XBPQuy35g_3710_852_855,41,3,14:12:00,14:15:00,171335,3_3710,3768,3768
0XBPQuy35g_3710_892_895,41,3,14:52:00,14:55:00,171496,3_3710,3768,3768
0XBPQuy35g_3710_932_935,41,3,15:32:00,15:35:00,171335,3_3710,3716,3716
0XBPQuy35g_3710_972_975,41,3,16:12:00,16:15:00,171496,3_3710,3716,3716
0XBPQuy35g_3711_1032_1040,41,3,17:12:00,17:20:00,170073,3_3711,3715,3715
0XBPQuy35g_3711_1107_1110,41,3,18:27:00,18:30:00,050359,3_3711,3715,3715
0XBPQuy35g_3711_1177_1200,41,3,19:37:00,20:00:00,170073,3_3711,3715,3753
0XBPQuy35g_3711_467_480,41,3,07:47:00,08:00:00,050359,3_3711,3711,3711
0XBPQuy35g_3711_547_560,41,3,09:07:00,09:20:00,170073,3_3711,3711,3711
0XBPQuy35g_3711_627_645,41,3,10:27:00,10:45:00,050359,3_3711,3715,3715
0XBPQuy35g_3711_712_880,41,3,11:52:00,14:40:00,170073,3_3711,3715,3715
0XBPQuy35g_3711_947_965,41,3,15:47:00,16:05:00,050359,3_3711,3715,3715
0XBPQuy35g_3712_1032_1040,41,3,17:12:00,17:20:00,171726,3_3712,3708,3708
0XBPQuy35g_3712_1082_1090,41,3,18:02:00,18:10:00,172483,3_3712,3708,3708
0XBPQuy35g_3712_452_455,41,3,07:32:00,07:35:00,172483,3_3712,3712,3712
0XBPQuy35g_3712_497_510,41,3,08:17:00,08:30:00,171726,3_3712,3712,3712
0XBPQuy35g_3712_552_565,41,3,09:12:00,09:25:00,172483,3_3712,3712,3731
0XBPQuy35g_3712_607_610,41,3,10:07:00,10:10:00,171726,3_3712,3731,3731
0XBPQuy35g_3712_652_665,41,3,10:52:00,11:05:00,172483,3_3712,3731,3731
0XBPQuy35g_3712_707_710,41,3,11:47:00,11:50:00,171726,3_3712,3731,3731
0XBPQuy35g_3712_747_750,41,3,12:27:00,12:30:00,172483,3_3712,3731,3721
0XBPQuy35g_3712_792_810,41,3,13:12:00,13:30:00,171726,3_3712,3721,3721
0XBPQuy35g_3712_852_990,41,3,14:12:00,16:30:00,172483,3_3712,3721,3708
0XBPQuy35g_3713_1007_1010,41,3,16:47:00,16:50:00,170155,3_3713,3727,3727
0XBPQuy35g_3713_1047_1090,41,3,17:27:00,18:10:00,170197,3_3713,3727,3727
0XBPQuy35g_3713_1127_1130,41,3,18:47:00,18:50:00,170155,3_3713,3727,3727
0XBPQuy35g_3713_442_490,41,3,07:22:00,08:10:00,170197,3_3713,3713,3713
0XBPQuy35g_3713_527_530,41,3,08:47:00,08:50:00,170155,3_3713,3713,3713
0XBPQuy35g_3713_567_610,41,3,09:27:00,10:10:00,170197,3_3713,3713,3713
0XBPQuy35g_3713_647_650,41,3,10:47:00,10:50:00,170155,3_3713,3713,3713
0XBPQuy35g_3713_687_730,41,3,11:27:00,12:10:00,170197,3_3713,3713,3764
0XBPQuy35g_3713_767_770,41,3,12:47:00,12:50:00,170155,3_3713,3764,3764
0XBPQuy35g_3713_807_850,41,3,13:27:00,14:10:00,170197,3_3713,3764,3764
0XBPQuy35g_3713_887_890,41,3,14:47:00,14:50:00,170155,3_3713,3764,3764
0XBPQuy35g_3713_927_970,41,3,15:27:00,16:10:00,170197,3_3713,3764,3727
0XBPQuy35g_3714_1022_1025,41,3,17:02:00,17:05:00,172483,3_3714,3745,3751
0XBPQuy35g_3714_1077_1080,41,3,17:57:00,18:00:00,171861,3_3714,3751,3751
0XBPQuy35g_3714_1132_1135,41,3,18:52:00,18:55:00,172483,3_3714,3751,3751
0XBPQuy35g_3714_1187_1190,41,3,19:47:00,19:50:00,171861,3_3714,3751,3751
0XBPQuy35g_3714_1242_1245,41,3,20:42:00,20:45:00,172483,3_3714,3751,3751
0XBPQuy35g_3714_472_475,41,3,07:52:00,07:55:00,172483,3_3714,3714,3714
0XBPQuy35g_3714_527_530,41,3,08:47:00,08:50:00,171861,3_3714,3714,3714
0XBPQuy35g_3714_582_585,41,3,09:42:00,09:45:00,172483,3_3714,3714,3714
0XBPQuy35g_3714_637_640,41,3,10:37:00,10:40:00,171861,3_3714,3714,3714
0XBPQuy35g_3714_692_695,41,3,11:32:00,11:35:00,172483,3_3714,3714,3761
0XBPQuy35g_3714_747_750,41,3,12:27:00,12:30:00,171861,3_3714,3761,3761
0XBPQuy35g_3714_802_805,41,3,13:22:00,13:25:00,172483,3_3714,3761,3761
0XBPQuy35g_3714_857_860,41,3,14:17:00,14:20:00,171861,3_3714,3761,3761
0XBPQuy35g_3714_912_915,41,3,15:12:00,15:15:00,172483,3_3714,3761,3745
0XBPQuy35g_3714_967_970,41,3,16:07:00,16:10:00,171861,3_3714,3745,3745
0XBPQuy35g_3715_1072_1080,41,3,17:52:00,18:00:00,170073,3_3715,3729,3729
0XBPQuy35g_3715_1147_1155,41,3,19:07:00,19:15:00,050359,3_3715,3729,3729
0XBPQuy35g_3715_457_460,41,3,07:37:00,07:40:00,170073,3_3715,3715,3715
0XBPQuy35g_3715_527_530,41,3,08:47:00,08:50:00,050359,3_3715,3715,3715
0XBPQuy35g_3715_597_600,41,3,09:57:00,10:00:00,170073,3_3715,3729,3729
0XBPQuy35g_3715_667_685,41,3,11:07:00,11:25:00,050359,3_3715,3729,3729
0XBPQuy35g_3715_752_760,41,3,12:32:00,12:40:00,170073,3_3715,3729,3706
0XBPQuy35g_3715_827_845,41,3,13:47:00,14:05:00,050359,3_3715,3706,3706
0XBPQuy35g_3715_912_920,41,3,15:12:00,15:20:00,170073,3_3715,3706,3729
0XBPQuy35g_3715_987_1005,41,3,16:27:00,16:45:00,050359,3_3715,3729,3729
0XBPQuy35g_3716_1037_1050,41,3,17:17:00,17:30:00,170307,3_3716,3740,3740
0XBPQuy35g_3716_1087_1105,41,3,18:07:00,18:25:00,171621,3_3716,3740,3740
0XBPQuy35g_3716_1142_1155,41,3,19:02:00,19:15:00,170307,3_3716,3740,3741
0XBPQuy35g_3716_472_480,41,3,07:52:00,08:00:00,170307,3_3716,3716,3716
0XBPQuy35g_3716_517_540,41,3,08:37:00,09:00:00,171621,3_3716,3716,3716
0XBPQuy35g_3716_577_630,41,3,09:37:00,10:30:00,170307,3_3716,3716,3716
0XBPQuy35g_3716_667_680,41,3,11:07:00,11:20:00,171621,3_3716,3716,3716
0XBPQuy35g_3716_717_730,41,3,11:57:00,12:10:00,170307,3_3716,3716,3740
0XBPQuy35g_3716_792_875,41,3,13:12:00,14:35:00,172482,3_3716,3740,3740
0XBPQuy35g_3716_937_950,41,3,15:37:00,15:50:00,170307,3_3716,3740,3740
0XBPQuy35g_3716_987_1000,41,3,16:27:00,16:40:00,171621,3_3716,3740,3740
0XBPQuy35g_3717_1022_1050,41,3,17:02:00,17:30:00,172493,3_3717,3746,3753
0XBPQuy35g_3717_1107_1130,41,3,18:27:00,18:50:00,056531,3_3717,3753,3753
0XBPQuy35g_3717_1187_1230,41,3,19:47:00,20:30:00,172493,3_3717,3753,3767
0XBPQuy35g_3717_1287_1310,41,3,21:27:00,21:50:00,056531,3_3717,3767,3767
0XBPQuy35g_3717_1367_1410,41,3,22:47:00,23:30:00,172493,3_3717,3767,3767
0XBPQuy35g_3717_467_510,41,3,07:47:00,08:30:00,172493,3_3717,3717,3717
0XBPQuy35g_3717_567_590,41,3,09:27:00,09:50:00,056531,3_3717,3717,3717
0XBPQuy35g_3717_647_690,41,3,10:47:00,11:30:00,172493,3_3717,3717,3748
0XBPQuy35g_3717_752_770,41,3,12:32:00,12:50:00,056531,3_3717,3748,3748
0XBPQuy35g_3717_827_870,41,3,13:47:00,14:30:00,172493,3_3717,3748,3746
0XBPQuy35g_3717_932_950,41,3,15:32:00,15:50:00,056531,3_3717,3746,3746
0XBPQuy35g_3718_1042_1045,41,3,17:22:00,17:25:00,082007,3_3718,3718,3718
0XBPQuy35g_3718_1102_1105,41,3,18:22:00,18:25:00,170391,3_3718,3718,3752
0XBPQuy35g_3718_1162_1165,41,3,19:22:00,19:25:00,082007,3_3718,3752,3752
0XBPQuy35g_3718_1222_1225,41,3,20:22:00,20:25:00,170391,3_3718,3752,3752
0XBPQuy35g_3718_502_505,41,3,08:22:00,08:25:00,170391,3_3718,3718,3718
0XBPQuy35g_3718_562_565,41,3,09:22:00,09:25:00,082007,3_3718,3718,3718
0XBPQuy35g_3718_622_625,41,3,10:22:00,10:25:00,170391,3_3718,3718,3752
0XBPQuy35g_3718_682_685,41,3,11:22:00,11:25:00,082007,3_3718,3752,3752
0XBPQuy35g_3718_742_745,41,3,12:22:00,12:25:00,170391,3_3718,3752,3752
0XBPQuy35g_3718_802_805,41,3,13:22:00,13:25:00,082007,3_3718,3752,3752
0XBPQuy35g_3718_862_865,41,3,14:22:00,14:25:00,170391,3_3718,3752,3718
0XBPQuy35g_3718_922_925,41,3,15:22:00,15:25:00,082007,3_3718,3718,3718
0XBPQuy35g_3718_982_985,41,3,16:22:00,16:25:00,170391,3_3718,3718,3718
0XBPQuy35g_3719_1012_1015,41,3,16:52:00,16:55:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_1047_1050,41,3,17:27:00,17:30:00,175364,3_3719,3719,3719
0XBPQuy35g_3719_1082_1085,41,3,18:02:00,18:05:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_1117_1120,41,3,18:37:00,18:40:00,175364,3_3719,3744,3744
0XBPQuy35g_3719_1152_1155,41,3,19:12:00,19:15:00,171335,3_3719,3744,3744
0XBPQuy35g_3719_1187_1190,41,3,19:47:00,19:50:00,175364,3_3719,3744,3744
0XBPQuy35g_3719_452_455,41,3,07:32:00,07:35:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_487_490,41,3,08:07:00,08:10:00,175364,3_3719,3719,3719
0XBPQuy35g_3719_522_525,41,3,08:42:00,08:45:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_557_560,41,3,09:17:00,09:20:00,175364,3_3719,3719,3719
0XBPQuy35g_3719_592_595,41,3,09:52:00,09:55:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_627_630,41,3,10:27:00,10:30:00,175364,3_3719,3719,3719
0XBPQuy35g_3719_662_665,41,3,11:02:00,11:05:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_697_700,41,3,11:37:00,11:40:00,175364,3_3719,3719,3719
0XBPQuy35g_3719_732_735,41,3,12:12:00,12:15:00,171335,3_3719,3708,3708
0XBPQuy35g_3719_767_770,41,3,12:47:00,12:50:00,175364,3_3719,3708,3708
0XBPQuy35g_3719_802_805,41,3,13:22:00,13:25:00,171335,3_3719,3708,3708
0XBPQuy35g_3719_837_840,41,3,13:57:00,14:00:00,175364,3_3719,3708,3708
0XBPQuy35g_3719_872_875,41,3,14:32:00,14:35:00,171335,3_3719,3708,3708
0XBPQuy35g_3719_907_910,41,3,15:07:00,15:10:00,175364,3_3719,3708,3708
0XBPQuy35g_3719_942_945,41,3,15:42:00,15:45:00,171335,3_3719,3719,3719
0XBPQuy35g_3719_977_980,41,3,16:17:00,16:20:00,175364,3_3719,3719,3719
0XBPQuy35g_3720_1002_1010,41,3,16:42:00,16:50:00,172534,3_3720,3710,3743
0XBPQuy35g_3720_1047_1065,41,3,17:27:00,17:45:00,050359,3_3720,3743,3743
0XBPQuy35g_3720_1102_1110,41,3,18:22:00,18:30:00,172534,3_3720,3743,3743
0XBPQuy35g_3720_1147_1165,41,3,19:07:00,19:25:00,050359,3_3720,3743,3743
0XBPQuy35g_3720_1202_1210,41,3,20:02:00,20:10:00,172534,3_3720,3743,3743
0XBPQuy35g_3720_452_460,41,3,07:32:00,07:40:00,172534,3_3720,3720,3720
0XBPQuy35g_3720_497_510,41,3,08:17:00,08:30:00,050359,3_3720,3720,3720
0XBPQuy35g_3720_557_560,41,3,09:17:00,09:20:00,172534,3_3720,3720,3720
0XBPQuy35g_3720_597_615,41,3,09:57:00,10:15:00,050359,3_3720,3720,3720
0XBPQuy35g_3720_652_660,41,3,10:52:00,11:00:00,172534,3_3720,3720,3755
0XBPQuy35g_3720_697_730,41,3,11:37:00,12:10:00,050359,3_3720,3755,3755
0XBPQuy35g_3720_767_775,41,3,12:47:00,12:55:00,172534,3_3720,3755,3755
0XBPQuy35g_3720_812_850,41,3,13:32:00,14:10:00,050359,3_3720,3755,3755
0XBPQuy35g_3720_887_895,41,3,14:47:00,14:55:00,172534,3_3720,3755,3710
0XBPQuy35g_3720_932_965,41,3,15:32:00,16:05:00,050359,3_3720,3710,3710
0XBPQuy35g_3721_1067_1070,41,3,17:47:00,17:50:00,170155,3_3721,3707,3707
0XBPQuy35g_3721_1107_1155,41,3,18:27:00,19:15:00,170197,3_3721,3707,3750
0XBPQuy35g_3721_1192_1195,41,3,19:52:00,19:55:00,170155,3_3721,3750,3750
0XBPQuy35g_3721_467_470,41,3,07:47:00,07:50:00,170155,3_3721,3721,3721
0XBPQuy35g_3721_507_550,41,3,08:27:00,09:10:00,170197,3_3721,3721,3721
0XBPQuy35g_3721_587_590,41,3,09:47:00,09:50:00,170155,3_3721,3721,3721
0XBPQuy35g_3721_627_670,41,3,10:27:00,11:10:00,170197,3_3721,3721,3756
0XBPQuy35g_3721_707_710,41,3,11:47:00,11:50:00,170155,3_3721,3756,3756
0XBPQuy35g_3721_747_790,41,3,12:27:00,13:10:00,170197,3_3721,3756,3756
0XBPQuy35g_3721_827_830,41,3,13:47:00,13:50:00,170155,3_3721,3756,3756
0XBPQuy35g_3721_867_910,41,3,14:27:00,15:10:00,170197,3_3721,3756,3707
0XBPQuy35g_3721_947_950,41,3,15:47:00,15:50:00,170155,3_3721,3707,3707
0XBPQuy35g_3721_987_1030,41,3,16:27:00,17:10:00,170197,3_3721,3707,3707
0XBPQuy35g_3722_1027_1050,41,3,17:07:00,17:30:00,171207,3_3722,3722,3722
0XBPQuy35g_3722_1087_1110,41,3,18:07:00,18:30:00,170271,3_3722,3722,3722
0XBPQuy35g_3722_467_480,41,3,07:47:00,08:00:00,171207,3_3722,3722,3722
0XBPQuy35g_3722_517_520,41,3,08:37:00,08:40:00,170271,3_3722,3722,3722
0XBPQuy35g_3722_557_570,41,3,09:17:00,09:30:00,171207,3_3722,3722,3722
0XBPQuy35g_3722_607_630,41,3,10:07:00,10:30:00,170271,3_3722,3722,3722
0XBPQuy35g_3722_667_690,41,3,11:07:00,11:30:00,171207,3_3722,3722,3722
0XBPQuy35g_3722_727_750,41,3,12:07:00,12:30:00,170271,3_3722,3722,3709
0XBPQuy35g_3722_787_810,41,3,13:07:00,13:30:00,171207,3_3722,3709,3709
0XBPQuy35g_3722_847_870,41,3,14:07:00,14:30:00,170271,3_3722,3709,3722
0XBPQuy35g_3722_907_930,41,3,15:07:00,15:30:00,171207,3_3722,3722,3722
0XBPQuy35g_3722_967_990,41,3,16:07:00,16:30:00,170271,3_3722,3722,3722
0XBPQuy35g_3723_1022_1050,41,3,17:02:00,17:30:00,056531,3_3723,3755,3755
0XBPQuy35g_3723_1080_1095,41,3,18:00:00,18:15:00,172534,3_3723,3755,3755
