_id,agency_id,created_at,driver_id,latitude,longitude,operational_date,received_at,stop_id,trip_id,vehicle_id,geohash_5
8a47bc1add9c5afd342d35cf892999a60c76c5c6a933c79a8c951215d6175210,A2L1N,1788686056000,20703,38.63749694824219,-9.100468635559082,20260906,1788686056399,140049,4620_1_1|3700|0900,12510,eyceb
87739e581b37b8f7c7af74cd73c8329d3d55d99aa6aedf21aea67fb9ef5c7c46,A2L1N,1788686071000,20703,38.63667678833008,-9.100343704223633,20260906,1788686071476,140049,4620_1_1|3700|0900,12510,eyceb
811a0b825fe61ae80204371d1f3aebf6061d45fee1f2ebe37cf6d3d9587051cd,A2L1N,1788686087000,20703,38.63496780395508,-9.099710464477539,20260906,1788686087472,140049,4620_1_1|3700|0900,12510,eyceb
7cbe677a87c16a007b8c6a0bc89671d2c4365088b1b53fa907d80d4b2b55787f,A2L1N,1788686102000,20703,38.63331985473633,-9.099227905273438,20260906,1788686102414,140049,4620_1_1|3700|0900,12510,eyceb
a99215e3050fbec605f4cc64332d69c8b0bb6457474d7f2f2d2d0760aa24d80c,A2L1N,1788686118000,20703,38.63190841674805,-9.09903335571289,20260906,1788686118474,140049,4620_1_1|3700|0900,12510,eyceb
cdf0fa528d9198ab4bf896e9d2a901e0c5d9d0e6779b9c9ec9e99f77a2fb6e82,A2L1N,1788686133000,20703,38.63146209716797,-9.09968376159668,20260906,1788686133469,140049,4620_1_1|3700|0900,12510,eyceb
e6a093c2b67fa550ff3fcb53208d90d62e043867260e3bd3d2fa17effed8533a,A2L1N,1788686149000,20703,38.631141662597656,-9.100996971130371,20260906,1788686149468,140049,4620_1_1|3700|0900,12510,eyceb
66e95b2b60c4cd5abfb7be8ad352ddcb20bfb1bcbde7669bdc5123610348a0bb,A2L1N,1788686164000,20703,38.62982177734375,-9.101093292236328,20260906,1788686164473,140049,4620_1_1|3700|0900,12510,eyceb
d5cc0f8cce50bcc04b43e975809103d9111767804d555700d4f53ac98f81ced1,A2L1N,1788686179000,20703,38.62861251831055,-9.101213455200195,20260906,1788686179466,140049,4620_1_1|3700|0900,12510,eyceb
42e4f0d8670954733975eae4b159176a803fa9276de698f8fbda3a6725322681,A2L1N,1788691980000,20703,38.628639221191406,-9.116700172424316,20260906,1788691980499,149000,4620_1_1|3700|1100,12510,eyceb
027e88f4f39e6a9c44e42ba876e77c97137ba0b69d1b80c981f4b1388e4adc77,A2L1N,1788691995000,20703,38.62858963012695,-9.116827964782715,20260906,1788691995405,149000,4620_1_1|3700|1100,12510,eyceb
0c0b49e142f5c1beedad5e7eca6bd7b51478ea149de7c54971c44d2f8e10c453,A2L1N,1788692010000,20703,38.62873077392578,-9.116809844970703,20260906,1788692010505,149000,4620_1_1|3700|1100,12510,eyceb
b2ca9d9d303a52004900a3be4b59ef24c15b345efa6a3a253f1b8206a8a05fcc,A2L1N,1788692025000,20703,38.62855529785156,-9.117066383361816,20260906,1788692025475,149000,4620_1_1|3700|1100,12510,eyceb
4f9af5a5a6c81e1f96bc7f20454990d9ab7b83352e09ded76625531d5477303d,A2L1N,1788692041000,20703,38.62867736816406,-9.11717700958252,20260906,1788692041406,149000,4620_1_1|3700|1100,12510,eyceb
d93aba80b5722747d8f8cdc3b35fed0c93b037f3749a67fd80929493c54bb25e,A2L1N,1788692057000,20703,38.62910461425781,-9.117514610290527,20260906,1788692057473,149000,4620_1_1|3700|1100,12510,eyceb
a6ab424a00ed71b7827fe82c10438b44bc5982c8024114d14e4a6031fafd3a31,A2L1N,1788692072000,20703,38.62989044189453,-9.118006706237793,20260906,1788692072373,149000,4620_1_1|3700|1100,12510,eyceb
7c4ade56f4fe949bc016c0ec3a3f506fc7c756f1133234e2e112f656cfeede8f,A2L1N,1788692088000,20703,38.6304931640625,-9.118356704711914,20260906,1788692088451,149000,4620_1_1|3700|1100,12510,eyceb
cc5b96a317b39de3a98ab95cd35f7ab8168d7c7b4afcdf52096187018263c49c,A2L1N,1788692091000,20703,38.6304931640625,-9.118356704711914,20260906,1788692091422,149000,4620_1_1|3700|1100,12510,eyceb
1d034e985314a4cb839b843d7baf64f3b9e329846e5219335a1ecd8b2837e68a,A2L1N,1788692092000,20703,38.6304931640625,-9.118356704711914,20260906,1788692092421,149000,4620_1_1|3700|1100,12510,eyceb
f4e7bec3b811b6f0e2808d05888740ec203acf6f3344e910648d8742de4a9171,A2L1N,1788692092000,20703,38.6304931640625,-9.118356704711914,20260906,1788692092566,149000,4620_1_1|3700|1100,12510,eyceb
ba566b6f81273634f2e7c8a15933ab3f9d19a0a0c05c6eec773ac6294cf60280,A2L1N,1788714009000,20703,38.62837600708008,-9.116896629333496,20260906,1788714009387,149000,4620_1_1|3700|1700,12510,eyceb
20dd68b4a5351286cff823f73ca4311ce7d3b0f194850c7dd104b848252f3a33,A2L1N,1788714025000,20703,38.6285400390625,-9.117203712463379,20260906,1788714025457,149000,4620_1_1|3700|1700,12510,eyceb
aa240ad478a6b509fd394c3ef479f929069af186ced730b1b5884bb63a8da00e,A2L1N,1788714040000,20703,38.6286506652832,-9.11697006225586,20260906,1788714040463,149000,4620_1_1|3700|1700,12510,eyceb
89ed8a7095307d17991acb55a7583dbe25e56bf73048f12aad47c0c7fda797f6,A2L1N,1788714056000,20703,38.62880325317383,-9.117104530334473,20260906,1788714056501,149000,4620_1_1|3700|1700,12510,eyceb
a52d92c6939d4ecb4d0eaca257e8b19ea81559ea44810034c10d993a74f37f83,A2L1N,1788714071000,20703,38.62925338745117,-9.11756706237793,20260906,1788714071484,149000,4620_1_1|3700|1700,12510,eyceb
4e9bb81136ffce73c8f11683b18d551a6e89aaa68167e59dfd05c380cba4f6b5,A2L1N,1788714086000,20703,38.62992477416992,-9.117910385131836,20260906,1788714086495,149000,4620_1_1|3700|1700,12510,eyceb
3eb4ad8092c2ce25769763b8b348b22274dd9947364dcc0298664615ad53c85f,A2L1N,1788714101000,20703,38.62992477416992,-9.117910385131836,20260906,1788714101418,149000,4620_1_1|3700|1700,12510,eyceb
74926332800896214f88845e9af96026076b7b170cb5121c904bd3fd7d78bc1e,A2L1N,1788714101000,20703,38.630714416503906,-9.118331909179688,20260906,1788714101570,149000,4620_1_1|3700|1700,12510,eyceb
266815262be4abc773a49cf5e1e7f281e3411c2db95e483c0b2a61d4dbf8d54e,A2L1N,1788714102000,20703,38.630714416503906,-9.118331909179688,20260906,1788714102397,149000,4620_1_1|3700|1700,12510,eyceb
76d1ccee34939ffe9e9118a57e759127157fadef0c882176344a1ca55cea5b1c,A2L1N,1788714102000,20703,38.630714416503906,-9.118331909179688,20260906,1788714102561,149000,4620_1_1|3700|1700,12510,eyceb
e463aa2e8200b1c92ecd18017bcfd4a834438d87d54161c0b03a7dc3f82a0fb9,A2L1N,1788714298000,20703,38.63111877441406,-9.119085311889648,20260906,1788714298380,149000,4620_1_2|3700|1815,12510,eyceb
e7a22fe6fe76e6e4febfeb519e8c3e7bffe312b897358e54aab162353274990c,A2L1N,1788714308000,20703,38.63119888305664,-9.119085311889648,20260906,1788714308414,149000,4620_1_2|3700|1815,12510,eyceb
6214a262daa0398e32ff51a7408cd57bc4caaa9e240c702090f4d614743d1937,A2L1N,1788714323000,20703,38.631168365478516,-9.119072914123535,20260906,1788714323462,149000,4620_1_2|3700|1815,12510,eyceb
5390f992fbd04700e9d922db1c75d9723c0710b4aaea87d4319e29adafd01676,A2L1N,1788714338000,20703,38.631103515625,-9.119086265563965,20260906,1788714338482,149000,4620_1_2|3700|1815,12510,eyceb
c26fbfd003fbc4798261701432ab98c42007a51f0f3260adc820562b795e4857,A2L1N,1788714353000,20703,38.63105392456055,-9.11906623840332,20260906,1788714353389,149000,4620_1_2|3700|1815,12510,eyceb
bba69af8667e45e1f9681e4a210d9004f3d5525683d7e895490e5b21ff4cba10,A2L1N,1788714368000,20703,38.63104248046875,-9.11903190612793,20260906,1788714368427,149000,4620_1_2|3700|1815,12510,eyceb
17e4a24bf381e308bb61b6f543526e2d41a334d6c8c44e33d3a104d7d0cd5164,A2L1N,1788714383000,20703,38.63102722167969,-9.119023323059082,20260906,1788714383377,149000,4620_1_2|3700|1815,12510,eyceb
0abe3d4a417d10c1ea72b4288c2932ff94e4919293c35b26f6e47331d3c2d345,A2L1N,1788714398000,20703,38.631038665771484,-9.119027137756348,20260906,1788714398509,149000,4620_1_2|3700|1815,12510,eyceb
1a2c6af5a72f87c0e5872aa3c043bdc8f60fd87e979487f1f13cbfa74bbe7e76,A2L1N,1788714414000,20703,38.631038665771484,-9.119028091430664,20260906,1788714414495,149000,4620_1_2|3700|1815,12510,eyceb
1158d3295c00606bbfb13889f7aafbd546a4fb951ae6060818e48046733bc1ac,A2L1N,1788714429000,20703,38.63097381591797,-9.119038581848145,20260906,1788714429387,149000,4620_1_2|3700|1815,12510,eyceb
7405ce54b8f9fed73ca062ef0106b8610032d5b6ac3bd791b1595bf73fc6e49f,A2L1N,1788714444000,20703,38.630985260009766,-9.119027137756348,20260906,1788714444404,149000,4620_1_2|3700|1815,12510,eyceb
2542938f96244a101989b493d6123fe6ebb3c9e684af0710427e4525f892c79d,A2L1N,1788714460000,20703,38.631004333496094,-9.119039535522461,20260906,1788714460394,149000,4620_1_2|3700|1815,12510,eyceb
e099e00834fe3da989fc3ac5489fce275d6d5b818f611a1f54e3a6f897a7bc56,A2L1N,1788714475000,20703,38.63102340698242,-9.119000434875488,20260906,1788714475497,149000,4620_1_2|3700|1815,12510,eyceb
518774f52be751cc6793deae64a15c9084203dfc76e4e05ef5e79a719d300cc9,A2L1N,1788714490000,20703,38.63105010986328,-9.119003295898438,20260906,1788714490408,149000,4620_1_2|3700|1815,12510,eyceb
c8e54939ac7dc29439cc281f16e0a26e47c1c625f71ac5f25962e5b49f94649b,A2L1N,1788714505000,20703,38.631038665771484,-9.11902141571045,20260906,1788714505403,149000,4620_1_2|3700|1815,12510,eyceb
09fabc142407c5438688a28effb974531359d1893b20bc829e0b608c16a3955f,A2L1N,1788714520000,20703,38.63103485107422,-9.119048118591309,20260906,1788714520492,149000,4620_1_2|3700|1815,12510,eyceb
6cb6bea9b335375fbd6b3fd15276b007505df6afb0afd9c9b016f965b50af646,A2L1N,1788714535000,20703,38.63097381591797,-9.119071960449219,20260906,1788714535507,149000,4620_1_2|3700|1815,12510,eyceb
bd6f2b6e7ca25423652c19c2423323595b453d4c78e4188c13b03ea4ba131658,A2L1N,1788714550000,20703,38.63094711303711,-9.119078636169434,20260906,1788714550401,149000,4620_1_2|3700|1815,12510,eyceb
404936b98f140ccb436e558e0d6a15f6f8406f226e46873724d1fbfe7280ab62,A2L1N,1788714565000,20703,38.63096618652344,-9.119056701660156,20260906,1788714565409,149000,4620_1_2|3700|1815,12510,eyceb
d4a6d492e1a8e653474e1ee33a9bd2ad8917e54ac130f22359da3701975c362e,A2L1N,1788714580000,20703,38.630958557128906,-9.119078636169434,20260906,1788714580486,149000,4620_1_2|3700|1815,12510,eyceb
3baa14adc7c0fd80818155d151ce72ec98f83a1c8dfd1f27df4d1b2aa9cf27df,A2L1N,1788714595000,20703,38.6309928894043,-9.119136810302734,20260906,1788714595485,149000,4620_1_2|3700|1815,12510,eyceb
891afe92a369771a013e5cfe9acedc2c1a74d1b4daf290d7bf50816f275b0e49,A2L1N,1788714610000,20703,38.63103485107422,-9.119154930114746,20260906,1788714610367,149000,4620_1_2|3700|1815,12510,eyceb
304278e29e51bbc63c1ec91702843a535c53d08a5e6f61a43d98a8c0ee5b9286,A2L1N,1788714625000,20703,38.63111877441406,-9.119094848632812,20260906,1788714625402,149000,4620_1_2|3700|1815,12510,eyceb
55c6549732a77d19bb172601169f93adf2e2eb977d8d7c7fd94c05c05480a4a5,A2L1N,1788714640000,20703,38.63115310668945,-9.119159698486328,20260906,1788714640389,149000,4620_1_2|3700|1815,12510,eyceb
448b82218f683a0ed92dcc64bf511ab6ba6d43dd7136c7fe7b7ada9984f039eb,A2L1N,1788714655000,20703,38.631141662597656,-9.119121551513672,20260906,1788714655429,149000,4620_1_2|3700|1815,12510,eyceb
9c749c316c0c7f0545ef9eddd0022c99bed7490a5f6b206b381ab83448c2b996,A2L1N,1788714670000,20703,38.631107330322266,-9.119036674499512,20260906,1788714670392,149000,4620_1_2|3700|1815,12510,eyceb
200c56d85b7f242f3cdf33427d33f5d6f79c9a6d4c61179c6760a26a06ab1ad0,A2L1N,1788714685000,20703,38.63105010986328,-9.118989944458008,20260906,1788714685395,149000,4620_1_2|3700|1815,12510,eyceb
fd9582ca7b74cb6facba7e2bebd81851be8ccaaa49f2bb0d035352dcb0bab8c7,A2L1N,1788714701000,20703,38.631038665771484,-9.119025230407715,20260906,1788714701481,149000,4620_1_2|3700|1815,12510,eyceb
d9fd97d28d28180c910781a113e74aed6dfcc96c95dfffda93ac401c5fa4675e,A2L1N,1788714716000,20703,38.63105392456055,-9.119046211242676,20260906,1788714716376,149000,4620_1_2|3700|1815,12510,eyceb
0f658d490ae100cb50d798769a1d5f6682163755aefe344e9e952a090fa8a899,A2L1N,1788714731000,20703,38.63114929199219,-9.119025230407715,20260906,1788714731422,149000,4620_1_2|3700|1815,12510,eyceb
4243c19cce1016c105c52c94735b779b160d1c54f1e5f7709c7f114c4ce283de,A2L1N,1788714746000,20703,38.63113784790039,-9.11899471282959,20260906,1788714746411,149000,4620_1_2|3700|1815,12510,eyceb
7ea91a9dc3d91219c89f3b7e584615a1b1802adc4ede0bac7894b65f33007732,A2L1N,1788714762000,20703,38.631072998046875,-9.118947982788086,20260906,1788714762425,149000,4620_1_2|3700|1815,12510,eyceb
76d486ec4eddeb367a9a45f6d86c69b0f37ff8a8958c7867eada07108cd778c2,A2L1N,1788714779000,20703,38.63096237182617,-9.11884880065918,20260906,1788714779465,149000,4620_1_2|3700|1815,12510,eyceb
578cd180c99a5259ba81114ce3130026182f710f858e6bec07d9cc7a39135a84,A2L1N,1788714794000,20703,38.6309814453125,-9.118851661682129,20260906,1788714794408,149000,4620_1_2|3700|1815,12510,eyceb
c09fc491a07314ed1e3c91f99a1647ac5c35dccae5c9222fb3af889e5d8a49bc,A2L1N,1788714796000,20703,38.6309814453125,-9.118851661682129,20260906,1788714796421,149000,4620_1_2|3700|1815,12510,eyceb
82688e6dd3257eded7911701b520156f535083cd2415c0e08372da8fe995e185,A2L1N,1788714809000,20703,38.6309814453125,-9.11888313293457,20260906,1788714809410,149000,4620_1_2|3700|1815,12510,eyceb
856ff49155e3361a46c521ad2663805a71c81844919a3e23abb057a993505d5d,A2L1N,1788714824000,20703,38.63078689575195,-9.118658065795898,20260906,1788714824492,149000,4620_1_2|3700|1815,12510,eyceb
e16965c5d06c153c392aba78bde299eb41feb7ae7e669b50caec64447fbee58c,A2L1N,1788714831000,20703,38.63078689575195,-9.118658065795898,20260906,1788714831297,149000,4620_1_2|3700|1815,12510,eyceb
d82cc92859980628657d2351dc9453a48a6a8b620496e22af3911524a01ffe31,A2L1N,1788714840000,20703,38.63069152832031,-9.118523597717285,20260906,1788714840389,149000,4620_1_2|3700|1815,12510,eyceb
f3c1e183ee898b3d8c36d656a475073b9db9107c6819759fed3b5f4d6e5c70b5,A2L1N,1788714855000,20703,38.63067626953125,-9.11851978302002,20260906,1788714855388,149000,4620_1_2|3700|1815,12510,eyceb
4b967c9393fb95a59e6b0c2a1e121ef430b3b4f1bfdda5c7f9f6048ba1bee7f1,A2L1N,1788714871000,20703,38.63068389892578,-9.118528366088867,20260906,1788714871371,149000,4620_1_2|3700|1815,12510,eyceb
bbb10a94d9c5e5b4529ad936a8797b8b43ff2e278f80fc5de4f3f7e9148be141,A2L1N,1788714886000,20703,38.63070297241211,-9.11855697631836,20260906,1788714886489,149000,4620_1_2|3700|1815,12510,eyceb
e3589450bbeae3ed62d3f8f08fa293913715ad59928cf68df1a5b6a1e273a23e,A2L1N,1788714901000,20703,38.63071823120117,-9.118575096130371,20260906,1788714901492,149000,4620_1_2|3700|1815,12510,eyceb
ee01c9d959fd72fb7410920c232c62b10d4b23e289af8b8525316024782ad7c9,A2L1N,1788714908000,20703,38.63071823120117,-9.118575096130371,20260906,1788714908460,149000,4620_1_2|3700|1815,12510,eyceb
ef16a44621495b0a571371b1d44fadc0e0c95701916e69f685d198138587b5f1,A2L1N,1788714916000,20703,38.63068771362305,-9.118501663208008,20260906,1788714916407,149000,4620_1_2|3700|1815,12510,eyceb
1497506045f2696f42ccb628895b311973692ad3252aea22c9215855f016d19f,A2L1N,1788714932000,20703,38.63054275512695,-9.118247032165527,20260906,1788714932408,140050,4620_1_2|3700|1815,12510,eyceb
f54dab5ea3701181f780b96409a1a2ed913b6d36bd78e561fc82c1ae43d6a1ff,A2L1N,1788714948000,20703,38.63039779663086,-9.11815357208252,20260906,1788714948485,140050,4620_1_2|3700|1815,12510,eyceb
1ffce5d310269f0a56b17c01620857e5b64a5108c0e3a339fbdd0041fa3758ea,A2L1N,1788714963000,20703,38.630226135253906,-9.118053436279297,20260906,1788714963507,140050,4620_1_2|3700|1815,12510,eyceb
94c2689d7107fdb0b0cb64e59195bfd452439cba59b3d443a94c93432326bcd7,A2L1N,1788714978000,20703,38.6296272277832,-9.11765193939209,20260906,1788714978399,140050,4620_1_2|3700|1815,12510,eyceb
ffc550065a054e0caef2d40a5c5ffcaeadcb19b4ed9d4c197350f9883c337e43,A2L1N,1788714994000,20703,38.62897491455078,-9.117137908935547,20260906,1788714994387,140050,4620_1_2|3700|1815,12510,eyceb
65edbd763aa0d3a9f6c3eafbe3b0c3434780714a76835607c455bcc89644fc9c,A2L1N,1788715009000,20703,38.628501892089844,-9.116833686828613,20260906,1788715009471,140050,4620_1_2|3700|1815,12510,eyceb
03a0fefe355bd83af90255c6fbbe46418b0e63213c5da0c9e65e629904884394,A2L1N,1788724740000,20703,38.62820053100586,-9.116833686828613,20260906,1788724740395,149000,4620_1_1|3700|2000,12510,eyceb
b25162fb0f5ea1b3e84ec67cf08823b3bb4f31961f3cd6a0c99e13acfc301117,A2L1N,1788724755000,20703,38.628604888916016,-9.117295265197754,20260906,1788724755427,149000,4620_1_1|3700|2000,12510,eyceb
5824b135364680144d24f8aee287b3c478cc8d42df5a86e36bc3ac868fd391a3,A2L1N,1788724770000,20703,38.62904739379883,-9.117779731750488,20260906,1788724770412,149000,4620_1_1|3700|2000,12510,eyceb
934dcd234d55b2ae8fb64f3481eb5f51de91700d8c3fe21030b9b41511df4382,A2L1N,1788724786000,20703,38.63009262084961,-9.118180274963379,20260906,1788724786485,149000,4620_1_1|3700|2000,12510,eyceb
2ff867d1e2c80e1d266a2fdc8959b2420a334265dc6f3a3c480b03639d476a61,A2L1N,1788724793000,20703,38.63009262084961,-9.118180274963379,20260906,1788724793412,149000,4620_1_1|3700|2000,12510,eyceb
b6f8c9d5bec223f0935078bcb4bbf2e884dd19eb0944c70f6eabadc28ca112bd,A2L1N,1788724794000,20703,38.63009262084961,-9.118180274963379,20260906,1788724794563,149000,4620_1_1|3700|2000,12510,eyceb
c81481ad6eccdfcc560da6cc4cd11d4ab6977607eadbd19409009482a301ec93,A2L1N,1788724794000,20703,38.63009262084961,-9.118180274963379,20260906,1788724794408,149000,4620_1_1|3700|2000,12510,eyceb
57d5e59a030aa9971862783783ed5667b73a12dd659aac52a7798cdead511023,A2L1N,1788689762000,20494,38.62800216674805,-9.116479873657227,20260906,1788689762510,149000,4620_1_1|3700|1000,12514,eyceb
1efcd86458952d1e3dc617439be4b50e82b1d55ae9eb7bdb9daf1ce112181fb4,A2L1N,1788689777000,20494,38.62810516357422,-9.116519927978516,20260906,1788689777497,149000,4620_1_1|3700|1000,12514,eyceb
d8a8be39b15efec80f610142c533103aaacbce83c65da3b1fb38dd9b9e1d04e1,A2L1N,1788689792000,20494,38.62824249267578,-9.116589546203613,20260906,1788689792485,149000,4620_1_1|3700|1000,12514,eyceb
223f1894ac950a79f51fbf24ed75a4a294c0dbdd122dd7c7b117caba1aa47de6,A2L1N,1788689807000,20494,38.62856674194336,-9.116869926452637,20260906,1788689807502,149000,4620_1_1|3700|1000,12514,eyceb
0a2f6eab1413e99ba07686c5dbce17d31b5267da05226925f02ae9bdd9b079b1,A2L1N,1788689823000,20494,38.62869644165039,-9.116968154907227,20260906,1788689823488,149000,4620_1_1|3700|1000,12514,eyceb
c662cacfeffc9fcafbce896e3b40582945759acfdac8247dbcfd0cd7f5348fb8,A2L1N,1788689838000,20494,38.628726959228516,-9.116965293884277,20260906,1788689838405,149000,4620_1_1|3700|1000,12514,eyceb
b3200ba85749e4d6c30bbbea71961f95f1b633881a7556e28051cc72da51c18d,A2L1N,1788689853000,20494,38.628780364990234,-9.1170015335083,20260906,1788689853515,149000,4620_1_1|3700|1000,12514,eyceb
97eddfaba7d7a7c20f467488779e9db223016df923dfa398fa078b81129500ad,A2L1N,1788689869000,20494,38.628936767578125,-9.117177963256836,20260906,1788689869484,149000,4620_1_1|3700|1000,12514,eyceb
4eabff90e31f90fb4ff7cde72d96d418cd23608b09919d7d0fb02d76c36fea65,A2L1N,1788689884000,20494,38.629066467285156,-9.117308616638184,20260906,1788689884432,149000,4620_1_1|3700|1000,12514,eyceb
b7d38f207747b9a037624dd044ac99653905a7bef0e80b4765371b00a6735539,A2L1N,1788689899000,20494,38.62974166870117,-9.11781120300293,20260906,1788689899487,149000,4620_1_1|3700|1000,12514,eyceb
8a450c4e87e736c228e437318d665f5f93ac6dec0cbf925bf6af5d53b35a76bf,A2L1N,1788689914000,20494,38.63013458251953,-9.11791706085205,20260906,1788689914488,149000,4620_1_1|3700|1000,12514,eyceb
454f0d2f49194b6246d53a43d58469177563091cbf4dfd2bd9dc8c25303f2851,A2L1N,1788689929000,20494,38.63045883178711,-9.118088722229004,20260906,1788689929519,149000,4620_1_1|3700|1000,12514,eyceb
0cf46b4ade3ad1496968c33be5dfb862eb8ffab8ad39dbfd2bde62f7caafd68a,A2L1N,1788689944000,20494,38.630672454833984,-9.118223190307617,20260906,1788689944499,149000,4620_1_1|3700|1000,12514,eyceb
d0a82c9fac9b0ff0b15d469583f15e155fc70c3d2084d78f4c3a2c42435064ad,A2L1N,1788689949000,20494,38.630672454833984,-9.118223190307617,20260906,1788689949419,149000,4620_1_1|3700|1000,12514,eyceb
1ea301a2ffb008bf03790640aeb7706aab32f8494f39d7432b24d264403fdc61,A2L1N,1788689952000,20494,38.630672454833984,-9.118223190307617,20260906,1788689952559,149000,4620_1_1|3700|1000,12514,eyceb
27277a10a21a3b7efe44ec239fe5ed6506082cb1ca7d5758428f79b5d025ea3b,A2L1N,1788689952000,20494,38.630672454833984,-9.118223190307617,20260906,1788689952423,149000,4620_1_1|3700|1000,12514,eyceb
bd3f82bebe69c272a9c9b5c1c83c7755eae8d1835ea86f6643ac03c3526741aa,A2L1N,1788696459000,20494,38.62851333618164,-9.116814613342285,20260906,1788696459527,149000,4620_1_1|3700|1200,12514,eyceb
b45e467a9ba8d14dce82c94e6195a8d9bc15797ba7d1d0ef154c740c81365c1d,A2L1N,1788696475000,20494,38.62882614135742,-9.117111206054688,20260906,1788696475478,149000,4620_1_1|3700|1200,12514,eyceb
7153ec9c7f9728d7b290489b3dbde86e1c2083547c7b5745abd9a5aefbd3e9cb,A2L1N,1788696490000,20494,38.62881851196289,-9.117161750793457,20260906,1788696490402,149000,4620_1_1|3700|1200,12514,eyceb
d36be282a7de0adca33d079fc23cae12edebd1dc9943d1dd8608e92a92cb1865,A2L1N,1788696505000,20494,38.62879943847656,-9.11716365814209,20260906,1788696505399,149000,4620_1_1|3700|1200,12514,eyceb
cbe38d1dfcefbf52652000ce421532aaee58c44525eb1b8d1adbdd70941030d8,A2L1N,1788696520000,20494,38.62881851196289,-9.117156982421875,20260906,1788696520505,149000,4620_1_1|3700|1200,12514,eyceb
